# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
599.3         	4.4560720e-02	7.1666410e-03	1.1879910e-02	1.1923840e-02
599.4         	4.4549860e-02	7.1663650e-03	1.1879370e-02	1.1923700e-02
599.5         	4.4581680e-02	7.1663480e-03	1.1878320e-02	1.1923830e-02
599.6         	4.4552750e-02	7.1662930e-03	1.1877310e-02	1.1923470e-02
599.7         	4.4588220e-02	7.1660760e-03	1.1876580e-02	1.1923380e-02
599.8         	4.4581290e-02	7.1660650e-03	1.1875830e-02	1.1923200e-02
599.9         	4.4621420e-02	7.1660340e-03	1.1875130e-02	1.1923240e-02
600           	4.4624630e-02	7.1661220e-03	1.1874710e-02	1.1923420e-02
600.1         	4.4616160e-02	7.1661560e-03	1.1874370e-02	1.1923570e-02
600.2         	4.4545770e-02	7.1661960e-03	1.1873840e-02	1.1923790e-02
600.3         	4.4566660e-02	7.1660680e-03	1.1873310e-02	1.1923510e-02
600.4         	4.4587340e-02	7.1661630e-03	1.1872430e-02	1.1922880e-02
600.5         	4.4570090e-02	7.1660550e-03	1.1872060e-02	1.1922310e-02
600.6         	4.4570460e-02	7.1657680e-03	1.1871410e-02	1.1921870e-02
600.7         	4.4585610e-02	7.1655550e-03	1.1870700e-02	1.1921610e-02
600.8         	4.4524220e-02	7.1654110e-03	1.1870170e-02	1.1921640e-02
600.9         	4.4551250e-02	7.1653860e-03	1.1870100e-02	1.1921470e-02
601           	4.4556420e-02	7.1655350e-03	1.1869910e-02	1.1921680e-02
601.1         	4.4547000e-02	7.1657060e-03	1.1869710e-02	1.1921820e-02
601.2         	4.4508930e-02	7.1659230e-03	1.1869110e-02	1.1921760e-02
601.3         	4.4555270e-02	7.1661860e-03	1.1868670e-02	1.1921420e-02
601.4         	4.4568530e-02	7.1662640e-03	1.1868350e-02	1.1921220e-02
601.5         	4.4564990e-02	7.1661140e-03	1.1867730e-02	1.1921130e-02
601.6         	4.4535400e-02	7.1661350e-03	1.1867270e-02	1.1920650e-02
601.7         	4.4592020e-02	7.1659990e-03	1.1866640e-02	1.1920020e-02
601.8         	4.4586410e-02	7.1660740e-03	1.1866070e-02	1.1919250e-02
601.9         	4.4528030e-02	7.1660630e-03	1.1865820e-02	1.1918900e-02
602           	4.4502980e-02	7.1661300e-03	1.1865310e-02	1.1918890e-02
602.1         	4.4504580e-02	7.1663230e-03	1.1864360e-02	1.1918560e-02
602.2         	4.4491150e-02	7.1663670e-03	1.1863560e-02	1.1918370e-02
602.3         	4.4504680e-02	7.1665100e-03	1.1862690e-02	1.1917590e-02
602.4         	4.4490480e-02	7.1666010e-03	1.1861930e-02	1.1916940e-02
602.5         	4.4491580e-02	7.1662390e-03	1.1861400e-02	1.1916930e-02
602.6         	4.4490170e-02	7.1660320e-03	1.1861090e-02	1.1917210e-02
602.7         	4.4429560e-02	7.1662230e-03	1.1860760e-02	1.1917650e-02
602.8         	4.4509600e-02	7.1665150e-03	1.1860640e-02	1.1917760e-02
602.9         	4.4479040e-02	7.1663980e-03	1.1859780e-02	1.1917960e-02
603           	4.4488380e-02	7.1660340e-03	1.1858900e-02	1.1917850e-02
603.1         	4.4471550e-02	7.1652410e-03	1.1858010e-02	1.1917590e-02
603.2         	4.4463900e-02	7.1647850e-03	1.1857060e-02	1.1917170e-02
603.3         	4.4478800e-02	7.1646330e-03	1.1856310e-02	1.1916820e-02
603.4         	4.4430020e-02	7.1644690e-03	1.1855900e-02	1.1916470e-02
603.5         	4.4497040e-02	7.1644120e-03	1.1855090e-02	1.1916270e-02
603.6         	4.4497140e-02	7.1641260e-03	1.1854160e-02	1.1916010e-02
603.7         	4.4552430e-02	7.1637510e-03	1.1853630e-02	1.1915510e-02
603.8         	4.4453880e-02	7.1635230e-03	1.1853410e-02	1.1915040e-02
603.9         	4.4493660e-02	7.1635100e-03	1.1853150e-02	1.1914870e-02
604           	4.4491700e-02	7.1632140e-03	1.1852390e-02	1.1914350e-02
604.1         	4.4510460e-02	7.1632000e-03	1.1851530e-02	1.1913650e-02
604.2         	4.4485560e-02	7.1631620e-03	1.1850600e-02	1.1913500e-02
604.3         	4.4465750e-02	7.1627900e-03	1.1850030e-02	1.1913280e-02
604.4         	4.4449480e-02	7.1623550e-03	1.1849590e-02	1.1913050e-02
604.5         	4.4475290e-02	7.1621280e-03	1.1849400e-02	1.1912980e-02
604.6         	4.4540080e-02	7.1619610e-03	1.1848870e-02	1.1913020e-02
604.7         	4.4499770e-02	7.1615910e-03	1.1848440e-02	1.1912980e-02
604.8         	4.4476070e-02	7.1613360e-03	1.1848040e-02	1.1912910e-02
604.9         	4.4420680e-02	7.1612270e-03	1.1847600e-02	1.1913240e-02
605           	4.4460870e-02	7.1609540e-03	1.1847210e-02	1.1913610e-02
605.1         	4.4508860e-02	7.1606310e-03	1.1846390e-02	1.1913860e-02
605.2         	4.4504630e-02	7.1603980e-03	1.1845800e-02	1.1913750e-02
605.3         	4.4469580e-02	7.1598740e-03	1.1845060e-02	1.1913150e-02
605.4         	4.4508240e-02	7.1593630e-03	1.1844410e-02	1.1912660e-02
605.5         	4.4510090e-02	7.1588990e-03	1.1843620e-02	1.1912330e-02
605.6         	4.4465000e-02	7.1586160e-03	1.1842920e-02	1.1912210e-02
605.7         	4.4477250e-02	7.1584180e-03	1.1842420e-02	1.1912410e-02
605.8         	4.4514730e-02	7.1584660e-03	1.1841960e-02	1.1912830e-02
605.9         	4.4558980e-02	7.1582440e-03	1.1841500e-02	1.1913380e-02
606           	4.4481560e-02	7.1579580e-03	1.1841290e-02	1.1913720e-02
606.1         	4.4436330e-02	7.1577320e-03	1.1840940e-02	1.1913970e-02
606.2         	4.4500840e-02	7.1574160e-03	1.1840560e-02	1.1913980e-02
606.3         	4.4507900e-02	7.1571430e-03	1.1840090e-02	1.1913730e-02
606.4         	4.4495890e-02	7.1568670e-03	1.1839380e-02	1.1913380e-02
606.5         	4.4473100e-02	7.1566480e-03	1.1838820e-02	1.1913540e-02
606.6         	4.4511330e-02	7.1561770e-03	1.1838040e-02	1.1914060e-02
606.7         	4.4466170e-02	7.1556630e-03	1.1837450e-02	1.1914420e-02
606.8         	4.4493880e-02	7.1552880e-03	1.1837200e-02	1.1914590e-02
606.9         	4.4529860e-02	7.1553500e-03	1.1836850e-02	1.1914290e-02
607           	4.4561440e-02	7.1550190e-03	1.1836310e-02	1.1913940e-02
607.1         	4.4488020e-02	7.1545900e-03	1.1835520e-02	1.1913490e-02
607.2         	4.4518470e-02	7.1541550e-03	1.1834760e-02	1.1912850e-02
607.3         	4.4492220e-02	7.1536710e-03	1.1834410e-02	1.1912850e-02
607.4         	4.4548510e-02	7.1535750e-03	1.1834270e-02	1.1912970e-02
607.5         	4.4474570e-02	7.1534700e-03	1.1833870e-02	1.1912850e-02
607.6         	4.4498220e-02	7.1533530e-03	1.1833590e-02	1.1912430e-02
607.7         	4.4451490e-02	7.1532000e-03	1.1833360e-02	1.1912260e-02
607.8         	4.4476830e-02	7.1527500e-03	1.1832680e-02	1.1912590e-02
607.9         	4.4525210e-02	7.1523990e-03	1.1831870e-02	1.1913080e-02
608           	4.4571650e-02	7.1524910e-03	1.1831120e-02	1.1913440e-02
608.1         	4.4498870e-02	7.1527810e-03	1.1830500e-02	1.1913390e-02
608.2         	4.4531740e-02	7.1528020e-03	1.1830630e-02	1.1913220e-02
608.3         	4.4507280e-02	7.1529590e-03	1.1830400e-02	1.1912910e-02
608.4         	4.4540900e-02	7.1527190e-03	1.1829920e-02	1.1913060e-02
608.5         	4.4563770e-02	7.1525820e-03	1.1829540e-02	1.1913010e-02
608.6         	4.4501560e-02	7.1523730e-03	1.1829120e-02	1.1912910e-02
608.7         	4.4550350e-02	7.1521940e-03	1.1828440e-02	1.1913110e-02
608.8         	4.4538940e-02	7.1522080e-03	1.1827950e-02	1.1913210e-02
608.9         	4.4519410e-02	7.1524860e-03	1.1828050e-02	1.1913330e-02
609           	4.4537070e-02	7.1524990e-03	1.1828060e-02	1.1913510e-02
609.1         	4.4568260e-02	7.1523750e-03	1.1828030e-02	1.1913440e-02
609.2         	4.4567800e-02	7.1522100e-03	1.1827910e-02	1.1913030e-02
609.3         	4.4517250e-02	7.1521150e-03	1.1827770e-02	1.1912730e-02
609.4         	4.4521390e-02	7.1523010e-03	1.1827640e-02	1.1912210e-02
609.5         	4.4560820e-02	7.1522420e-03	1.1827460e-02	1.1911930e-02
609.6         	4.4556800e-02	7.1521190e-03	1.1827220e-02	1.1911410e-02
609.7         	4.4549390e-02	7.1519470e-03	1.1827100e-02	1.1911160e-02
609.8         	4.4518260e-02	7.1516610e-03	1.1827040e-02	1.1910970e-02
609.9         	4.4537630e-02	7.1513460e-03	1.1827080e-02	1.1910890e-02
610           	4.4585310e-02	7.1513260e-03	1.1827160e-02	1.1910420e-02
610.1         	4.4511680e-02	7.1511050e-03	1.1826860e-02	1.1909970e-02
610.2         	4.4529830e-02	7.1510030e-03	1.1826310e-02	1.1909360e-02
610.3         	4.4563710e-02	7.1508720e-03	1.1825440e-02	1.1909000e-02
610.4         	4.4555040e-02	7.1506430e-03	1.1824600e-02	1.1908610e-02
610.5         	4.4604670e-02	7.1503060e-03	1.1824500e-02	1.1908480e-02
610.6         	4.4551030e-02	7.1496190e-03	1.1824460e-02	1.1908070e-02
610.7         	4.4496590e-02	7.1487580e-03	1.1824610e-02	1.1907750e-02
610.8         	4.4534340e-02	7.1481740e-03	1.1824630e-02	1.1907450e-02
610.9         	4.4525240e-02	7.1481640e-03	1.1824210e-02	1.1907000e-02
611           	4.4551510e-02	7.1479960e-03	1.1823570e-02	1.1906880e-02
611.1         	4.4545730e-02	7.1478100e-03	1.1823010e-02	1.1906910e-02
611.2         	4.4592890e-02	7.1476530e-03	1.1822930e-02	1.1906590e-02
611.3         	4.4580830e-02	7.1472720e-03	1.1822850e-02	1.1906360e-02
611.4         	4.4562630e-02	7.1469510e-03	1.1822360e-02	1.1906310e-02
611.5         	4.4558550e-02	7.1468290e-03	1.1821920e-02	1.1905970e-02
611.6         	4.4501010e-02	7.1468820e-03	1.1821620e-02	1.1905430e-02
611.7         	4.4540130e-02	7.1471410e-03	1.1821140e-02	1.1905040e-02
611.8         	4.4591800e-02	7.1469270e-03	1.1820890e-02	1.1904720e-02
611.9         	4.4561460e-02	7.1468240e-03	1.1820420e-02	1.1904200e-02
612           	4.4552030e-02	7.1470030e-03	1.1819900e-02	1.1903870e-02
612.1         	4.4497370e-02	7.1470660e-03	1.1819590e-02	1.1903360e-02
612.2         	4.4513580e-02	7.1472430e-03	1.1819250e-02	1.1902940e-02
612.3         	4.4537070e-02	7.1472590e-03	1.1819090e-02	1.1902060e-02
612.4         	4.4537280e-02	7.1471570e-03	1.1818910e-02	1.1901440e-02
612.5         	4.4486180e-02	7.1466270e-03	1.1818410e-02	1.1901300e-02
612.6         	4.4548670e-02	7.1459590e-03	1.1817500e-02	1.1901140e-02
612.7         	4.4545130e-02	7.1456600e-03	1.1816880e-02	1.1900630e-02
612.8         	4.4551940e-02	7.1459140e-03	1.1816640e-02	1.1900590e-02
612.9         	4.4537080e-02	7.1462180e-03	1.1816570e-02	1.1900330e-02
613           	4.4600740e-02	7.1464270e-03	1.1816430e-02	1.1900070e-02
613.1         	4.4590290e-02	7.1465780e-03	1.1816040e-02	1.1899630e-02
613.2         	4.4554960e-02	7.1465380e-03	1.1815250e-02	1.1899360e-02
613.3         	4.4563910e-02	7.1465160e-03	1.1814580e-02	1.1899110e-02
613.4         	4.4576380e-02	7.1465590e-03	1.1813920e-02	1.1898740e-02
613.5         	4.4529180e-02	7.1463740e-03	1.1813660e-02	1.1898510e-02
613.6         	4.4526310e-02	7.1462490e-03	1.1813290e-02	1.1898210e-02
613.7         	4.4524540e-02	7.1460570e-03	1.1813450e-02	1.1897950e-02
613.8         	4.4570070e-02	7.1455540e-03	1.1813180e-02	1.1897700e-02
613.9         	4.4590760e-02	7.1451800e-03	1.1812620e-02	1.1897450e-02
614           	4.4517380e-02	7.1448500e-03	1.1812280e-02	1.1897310e-02
614.1         	4.4596410e-02	7.1448250e-03	1.1812070e-02	1.1897020e-02
614.2         	4.4560200e-02	7.1450620e-03	1.1811630e-02	1.1896840e-02
614.3         	4.4559010e-02	7.1449500e-03	1.1810890e-02	1.1896080e-02
614.4         	4.4528200e-02	7.1449340e-03	1.1810770e-02	1.1895030e-02
614.5         	4.4548410e-02	7.1450670e-03	1.1810600e-02	1.1894320e-02
614.6         	4.4544050e-02	7.1451520e-03	1.1810550e-02	1.1893880e-02
614.7         	4.4557220e-02	7.1450080e-03	1.1810450e-02	1.1893680e-02
614.8         	4.4548810e-02	7.1448780e-03	1.1810970e-02	1.1893430e-02
614.9         	4.4533200e-02	7.1448220e-03	1.1810930e-02	1.1893340e-02
615           	4.4537940e-02	7.1449160e-03	1.1810810e-02	1.1893570e-02
615.1         	4.4539870e-02	7.1448180e-03	1.1810300e-02	1.1893140e-02
615.2         	4.4545410e-02	7.1445800e-03	1.1809580e-02	1.1892390e-02
615.3         	4.4500130e-02	7.1443220e-03	1.1809050e-02	1.1891950e-02
615.4         	4.4594010e-02	7.1439550e-03	1.1808740e-02	1.1891480e-02
615.5         	4.4555590e-02	7.1435730e-03	1.1808390e-02	1.1891440e-02
615.6         	4.4481850e-02	7.1432040e-03	1.1808580e-02	1.1891620e-02
615.7         	4.4494750e-02	7.1434130e-03	1.1808600e-02	1.1891450e-02
615.8         	4.4545510e-02	7.1437570e-03	1.1808660e-02	1.1891370e-02
615.9         	4.4573420e-02	7.1438640e-03	1.1808600e-02	1.1891120e-02
616           	4.4547220e-02	7.1436310e-03	1.1808140e-02	1.1890880e-02
616.1         	4.4552760e-02	7.1430150e-03	1.1807840e-02	1.1890430e-02
616.2         	4.4515020e-02	7.1425040e-03	1.1807650e-02	1.1890120e-02
616.3         	4.4575610e-02	7.1420950e-03	1.1807540e-02	1.1889700e-02
616.4         	4.4518570e-02	7.1419370e-03	1.1807340e-02	1.1889790e-02
616.5         	4.4549710e-02	7.1419300e-03	1.1806930e-02	1.1889520e-02
616.6         	4.4557960e-02	7.1415800e-03	1.1806460e-02	1.1889400e-02
616.7         	4.4526130e-02	7.1413040e-03	1.1806010e-02	1.1889510e-02
616.8         	4.4525540e-02	7.1412390e-03	1.1805660e-02	1.1889430e-02
616.9         	4.4517630e-02	7.1411260e-03	1.1805650e-02	1.1889440e-02
617           	4.4565610e-02	7.1407760e-03	1.1805850e-02	1.1889710e-02
617.1         	4.4557900e-02	7.1403500e-03	1.1805800e-02	1.1890340e-02
617.2         	4.4527500e-02	7.1398680e-03	1.1805650e-02	1.1890660e-02
617.3         	4.4551180e-02	7.1392040e-03	1.1805310e-02	1.1890730e-02
617.4         	4.4533760e-02	7.1388760e-03	1.1804950e-02	1.1890780e-02
617.5         	4.4558720e-02	7.1388630e-03	1.1805240e-02	1.1890950e-02
617.6         	4.4554320e-02	7.1385040e-03	1.1805170e-02	1.1891450e-02
617.7         	4.4484450e-02	7.1380620e-03	1.1805040e-02	1.1891850e-02
617.8         	4.4536570e-02	7.1376140e-03	1.1804410e-02	1.1891850e-02
617.9         	4.4527140e-02	7.1368320e-03	1.1804160e-02	1.1891530e-02
618           	4.4538970e-02	7.1362240e-03	1.1803820e-02	1.1891750e-02
618.1         	4.4544180e-02	7.1357060e-03	1.1803740e-02	1.1891770e-02
618.2         	4.4519920e-02	7.1353080e-03	1.1803890e-02	1.1891750e-02
618.3         	4.4533540e-02	7.1350590e-03	1.1803730e-02	1.1891850e-02
618.4         	4.4476550e-02	7.1348390e-03	1.1803460e-02	1.1892200e-02
618.5         	4.4410530e-02	7.1345400e-03	1.1803270e-02	1.1892050e-02
618.6         	4.4429620e-02	7.1339590e-03	1.1802520e-02	1.1892360e-02
618.7         	4.4428560e-02	7.1332700e-03	1.1801800e-02	1.1893010e-02
618.8         	4.4517010e-02	7.1327810e-03	1.1801590e-02	1.1893620e-02
618.9         	4.4445380e-02	7.1323180e-03	1.1801180e-02	1.1893890e-02
619           	4.4459680e-02	7.1319040e-03	1.1800400e-02	1.1894010e-02
619.1         	4.4464470e-02	7.1317360e-03	1.1799580e-02	1.1893880e-02
619.2         	4.4514570e-02	7.1315910e-03	1.1799230e-02	1.1893820e-02
619.3         	4.4483150e-02	7.1311410e-03	1.1799020e-02	1.1894480e-02
619.4         	4.4518310e-02	7.1307800e-03	1.1798740e-02	1.1895080e-02
619.5         	4.4493090e-02	7.1303560e-03	1.1798400e-02	1.1895550e-02
619.6         	4.4512640e-02	7.1298310e-03	1.1798310e-02	1.1895940e-02
619.7         	4.4493890e-02	7.1293000e-03	1.1797980e-02	1.1895860e-02
619.8         	4.4537230e-02	7.1288210e-03	1.1797610e-02	1.1896200e-02
619.9         	4.4501880e-02	7.1282940e-03	1.1797300e-02	1.1896950e-02
620           	4.4459900e-02	7.1279660e-03	1.1797320e-02	1.1897120e-02
620.1         	4.4443540e-02	7.1279160e-03	1.1797550e-02	1.1897160e-02
620.2         	4.4494470e-02	7.1277240e-03	1.1797410e-02	1.1897010e-02
620.3         	4.4495100e-02	7.1276200e-03	1.1796980e-02	1.1896730e-02
620.4         	4.4472840e-02	7.1276680e-03	1.1796260e-02	1.1896220e-02
620.5         	4.4475330e-02	7.1274470e-03	1.1795950e-02	1.1895760e-02
620.6         	4.4472980e-02	7.1273970e-03	1.1795820e-02	1.1895830e-02
620.7         	4.4486730e-02	7.1272610e-03	1.1795960e-02	1.1895920e-02
620.8         	4.4449520e-02	7.1270410e-03	1.1796310e-02	1.1895710e-02
620.9         	4.4465650e-02	7.1268460e-03	1.1796710e-02	1.1895570e-02
621           	4.4538060e-02	7.1266390e-03	1.1796650e-02	1.1895660e-02
621.1         	4.4492820e-02	7.1266040e-03	1.1796050e-02	1.1895650e-02
621.2         	4.4509480e-02	7.1266170e-03	1.1795240e-02	1.1895410e-02
621.3         	4.4520620e-02	7.1262310e-03	1.1795010e-02	1.1894980e-02
621.4         	4.4515170e-02	7.1259290e-03	1.1794880e-02	1.1894690e-02
621.5         	4.4527690e-02	7.1256110e-03	1.1794740e-02	1.1894850e-02
621.6         	4.4576110e-02	7.1253130e-03	1.1794710e-02	1.1895340e-02
621.7         	4.4561360e-02	7.1251160e-03	1.1794590e-02	1.1895710e-02
621.8         	4.4564740e-02	7.1250910e-03	1.1794730e-02	1.1895890e-02
621.9         	4.4588310e-02	7.1250530e-03	1.1794810e-02	1.1895890e-02
622           	4.4543190e-02	7.1250480e-03	1.1794640e-02	1.1895940e-02
622.1         	4.4546290e-02	7.1249130e-03	1.1794620e-02	1.1895920e-02
622.2         	4.4470710e-02	7.1243850e-03	1.1794440e-02	1.1895900e-02
622.3         	4.4555890e-02	7.1239640e-03	1.1793760e-02	1.1896290e-02
622.4         	4.4535180e-02	7.1236020e-03	1.1793360e-02	1.1896390e-02
622.5         	4.4626100e-02	7.1230620e-03	1.1792610e-02	1.1896590e-02
622.6         	4.4609380e-02	7.1229450e-03	1.1792350e-02	1.1896500e-02
622.7         	4.4600380e-02	7.1229050e-03	1.1792440e-02	1.1896250e-02
622.8         	4.4568270e-02	7.1224000e-03	1.1792400e-02	1.1896220e-02
622.9         	4.4553080e-02	7.1217540e-03	1.1792220e-02	1.1896090e-02
623           	4.4498860e-02	7.1214200e-03	1.1791920e-02	1.1896080e-02
623.1         	4.4476760e-02	7.1213570e-03	1.1791550e-02	1.1895860e-02
623.2         	4.4479160e-02	7.1212950e-03	1.1791010e-02	1.1895280e-02
623.3         	4.4510870e-02	7.1210880e-03	1.1790300e-02	1.1894790e-02
623.4         	4.4489690e-02	7.1204710e-03	1.1789510e-02	1.1894440e-02
623.5         	4.4534110e-02	7.1199950e-03	1.1788990e-02	1.1893810e-02
623.6         	4.4523930e-02	7.1194180e-03	1.1788640e-02	1.1893180e-02
623.7         	4.4467360e-02	7.1192060e-03	1.1788440e-02	1.1892910e-02
623.8         	4.4445090e-02	7.1189320e-03	1.1788290e-02	1.1892600e-02
623.9         	4.4423420e-02	7.1184780e-03	1.1788140e-02	1.1892660e-02
624           	4.4458360e-02	7.1179370e-03	1.1787840e-02	1.1892690e-02
624.1         	4.4494670e-02	7.1172680e-03	1.1787350e-02	1.1892710e-02
624.2         	4.4427560e-02	7.1169680e-03	1.1787180e-02	1.1892460e-02
624.3         	4.4459860e-02	7.1168640e-03	1.1786830e-02	1.1891960e-02
624.4         	4.4410970e-02	7.1167980e-03	1.1786790e-02	1.1891230e-02
624.5         	4.4451790e-02	7.1168700e-03	1.1786280e-02	1.1890460e-02
624.6         	4.4502050e-02	7.1167840e-03	1.1785920e-02	1.1890290e-02
624.7         	4.4403370e-02	7.1164410e-03	1.1785650e-02	1.1890220e-02
624.8         	4.4419330e-02	7.1161160e-03	1.1785210e-02	1.1890110e-02
624.9         	4.4449800e-02	7.1156460e-03	1.1784640e-02	1.1890160e-02
625           	4.4458400e-02	7.1151320e-03	1.1784100e-02	1.1890220e-02
625.1         	4.4444460e-02	7.1146620e-03	1.1783170e-02	1.1889670e-02
625.2         	4.4491200e-02	7.1144530e-03	1.1782630e-02	1.1888930e-02
625.3         	4.4452260e-02	7.1141570e-03	1.1782420e-02	1.1888740e-02
625.4         	4.4424370e-02	7.1139990e-03	1.1782670e-02	1.1888690e-02
625.5         	4.4381690e-02	7.1139770e-03	1.1782330e-02	1.1888350e-02
625.6         	4.4430600e-02	7.1139020e-03	1.1781640e-02	1.1887790e-02
625.7         	4.4474300e-02	7.1137310e-03	1.1781320e-02	1.1887530e-02
625.8         	4.4466930e-02	7.1136870e-03	1.1781000e-02	1.1887150e-02
625.9         	4.4446870e-02	7.1135830e-03	1.1780880e-02	1.1886620e-02
626           	4.4399510e-02	7.1133440e-03	1.1780880e-02	1.1886190e-02
626.1         	4.4391560e-02	7.1133990e-03	1.1780850e-02	1.1885950e-02
626.2         	4.4374260e-02	7.1131140e-03	1.1780320e-02	1.1885790e-02
626.3         	4.4379510e-02	7.1125120e-03	1.1779790e-02	1.1885340e-02
626.4         	4.4425840e-02	7.1118900e-03	1.1779390e-02	1.1884900e-02
626.5         	4.4386780e-02	7.1111660e-03	1.1779320e-02	1.1884490e-02
626.6         	4.4447350e-02	7.1109590e-03	1.1778880e-02	1.1884210e-02
626.7         	4.4453490e-02	7.1107000e-03	1.1778640e-02	1.1883910e-02
626.8         	4.4505890e-02	7.1105630e-03	1.1778420e-02	1.1883600e-02
626.9         	4.4479000e-02	7.1104120e-03	1.1777900e-02	1.1883160e-02
627           	4.4464090e-02	7.1101360e-03	1.1777430e-02	1.1882780e-02
627.1         	4.4424890e-02	7.1096720e-03	1.1777000e-02	1.1882400e-02
627.2         	4.4432920e-02	7.1090550e-03	1.1776660e-02	1.1881870e-02
627.3         	4.4422200e-02	7.1086050e-03	1.1776630e-02	1.1881510e-02
627.4         	4.4461690e-02	7.1081590e-03	1.1776790e-02	1.1881540e-02
627.5         	4.4440010e-02	7.1075600e-03	1.1776870e-02	1.1881240e-02
627.6         	4.4442320e-02	7.1067970e-03	1.1776450e-02	1.1881030e-02
627.7         	4.4468910e-02	7.1064390e-03	1.1775980e-02	1.1880610e-02
627.8         	4.4421290e-02	7.1061660e-03	1.1775550e-02	1.1880020e-02
627.9         	4.4450020e-02	7.1058860e-03	1.1775100e-02	1.1879590e-02
628           	4.4458850e-02	7.1058820e-03	1.1774730e-02	1.1879280e-02
628.1         	4.4408010e-02	7.1056110e-03	1.1774580e-02	1.1879140e-02
628.2         	4.4358090e-02	7.1052640e-03	1.1774590e-02	1.1878920e-02
628.3         	4.4440990e-02	7.1049620e-03	1.1774310e-02	1.1878660e-02
628.4         	4.4393620e-02	7.1046500e-03	1.1774000e-02	1.1878180e-02
